date,store_id,sku,category,sales_qty,price,base_price,inventory_level,promo_flag,holiday_flag,marketing_index,is_weekend,lead_time_days
2023-12-26,STORE001,SKU018,cosmetics,63,26.66,26.66,26516,0,0,0.1,0,14
2023-12-27,STORE001,SKU018,cosmetics,73,26.66,26.66,26443,0,0,0.1,0,14
2023-12-28,STORE001,SKU018,cosmetics,87,26.66,26.66,26356,0,0,0.1,0,14
2023-12-29,STORE001,SKU018,cosmetics,83,26.66,26.66,26273,0,0,0.1,0,14
2023-12-30,STORE001,SKU018,cosmetics,123,26.66,26.66,26150,0,0,0.1,1,14
2023-12-31,STORE001,SKU018,cosmetics,97,26.66,26.66,26053,0,0,0.1,1,14
2024-01-01,STORE001,SKU018,cosmetics,123,25.74,26.66,25930,0,1,0.4,0,14
2024-01-02,STORE001,SKU018,cosmetics,81,26.66,26.66,25849,0,0,0.1,0,14
2024-01-03,STORE001,SKU018,cosmetics,93,26.66,26.66,25756,0,0,0.1,0,14
2024-01-04,STORE001,SKU018,cosmetics,90,26.66,26.66,25666,0,0,0.1,0,14
2024-01-05,STORE001,SKU018,cosmetics,75,26.66,26.66,25591,0,0,0.1,0,14
2024-01-06,STORE001,SKU018,cosmetics,130,26.66,26.66,25461,0,0,0.1,1,14
2024-01-07,STORE001,SKU018,cosmetics,118,26.66,26.66,25343,0,0,0.1,1,14
2024-01-08,STORE001,SKU018,cosmetics,90,26.66,26.66,25253,0,0,0.1,0,14
2024-01-09,STORE001,SKU018,cosmetics,62,26.66,26.66,25191,0,0,0.1,0,14
2024-01-10,STORE001,SKU018,cosmetics,84,26.66,26.66,25107,0,0,0.1,0,14
2024-01-11,STORE001,SKU018,cosmetics,79,26.66,26.66,25028,0,0,0.1,0,14
2024-01-12,STORE001,SKU018,cosmetics,176,19.47,26.66,24852,1,0,0.8,0,14
2024-01-13,STORE001,SKU018,cosmetics,206,19.12,26.66,24646,1,0,0.8,1,14
2024-01-14,STORE001,SKU018,cosmetics,209,16.29,26.66,24437,1,0,0.8,1,14
2024-01-15,STORE001,SKU018,cosmetics,185,20.94,26.66,24252,1,0,0.8,0,14
2024-01-16,STORE001,SKU018,cosmetics,164,18.35,26.66,24088,1,0,0.8,0,14
2024-01-17,STORE001,SKU018,cosmetics,133,16.4,26.66,23955,1,0,0.8,0,14
2024-01-18,STORE001,SKU018,cosmetics,101,26.66,26.66,23854,0,0,0.1,0,14
2024-01-19,STORE001,SKU018,cosmetics,73,26.66,26.66,23781,0,0,0.1,0,14
2024-01-20,STORE001,SKU018,cosmetics,123,26.66,26.66,23658,0,0,0.1,1,14
2024-01-21,STORE001,SKU018,cosmetics,115,26.66,26.66,23543,0,0,0.1,1,14
2024-01-22,STORE001,SKU018,cosmetics,84,26.66,26.66,23459,0,0,0.1,0,14
2024-01-23,STORE001,SKU018,cosmetics,94,26.66,26.66,23365,0,0,0.1,0,14
2024-01-24,STORE001,SKU018,cosmetics,91,26.66,26.66,23274,0,0,0.1,0,14
2024-01-25,STORE001,SKU018,cosmetics,79,26.66,26.66,23195,0,0,0.1,0,14
2024-01-26,STORE001,SKU018,cosmetics,96,26.66,26.66,23099,0,0,0.1,0,14
2024-01-27,STORE001,SKU018,cosmetics,130,26.66,26.66,22969,0,0,0.1,1,14
2024-01-28,STORE001,SKU018,cosmetics,135,26.66,26.66,22834,0,0,0.1,1,14
2024-01-29,STORE001,SKU018,cosmetics,81,26.66,26.66,22753,0,0,0.1,0,14
2024-01-30,STORE001,SKU018,cosmetics,104,26.66,26.66,22649,0,0,0.1,0,14
2024-01-31,STORE001,SKU018,cosmetics,91,26.66,26.66,22558,0,0,0.1,0,14
2024-02-01,STORE001,SKU018,cosmetics,99,26.66,26.66,22459,0,0,0.1,0,14
2024-02-02,STORE001,SKU018,cosmetics,109,26.66,26.66,22350,0,0,0.1,0,14
2024-02-03,STORE001,SKU018,cosmetics,148,26.66,26.66,22202,0,0,0.1,1,14
2024-02-04,STORE001,SKU018,cosmetics,154,26.66,26.66,22048,0,0,0.1,1,14
2024-02-05,STORE001,SKU018,cosmetics,95,26.66,26.66,21953,0,0,0.1,0,14
2024-02-06,STORE001,SKU018,cosmetics,78,26.66,26.66,21875,0,0,0.1,0,14
2024-02-07,STORE001,SKU018,cosmetics,96,26.66,26.66,21779,0,0,0.1,0,14
2024-02-08,STORE001,SKU018,cosmetics,96,26.66,26.66,21683,0,0,0.1,0,14
2024-02-09,STORE001,SKU018,cosmetics,101,26.66,26.66,21582,0,0,0.1,0,14
2024-02-10,STORE001,SKU018,cosmetics,125,26.66,26.66,21457,0,0,0.1,1,14
2024-02-11,STORE001,SKU018,cosmetics,136,26.66,26.66,21321,0,0,0.1,1,14
2024-02-12,STORE001,SKU018,cosmetics,112,26.66,26.66,21209,0,0,0.1,0,14
2024-02-13,STORE001,SKU018,cosmetics,92,26.66,26.66,21117,0,0,0.1,0,14
2024-02-14,STORE001,SKU018,cosmetics,155,26.42,26.66,20962,0,1,0.4,0,14
2024-02-15,STORE001,SKU018,cosmetics,105,26.66,26.66,20857,0,0,0.1,0,14
2024-02-16,STORE001,SKU018,cosmetics,106,26.66,26.66,20751,0,0,0.1,0,14
2024-02-17,STORE001,SKU018,cosmetics,133,26.66,26.66,20618,0,0,0.1,1,14
2024-02-18,STORE001,SKU018,cosmetics,128,26.66,26.66,20490,0,0,0.1,1,14
2024-02-19,STORE001,SKU018,cosmetics,81,26.66,26.66,20409,0,0,0.1,0,14
2024-02-20,STORE001,SKU018,cosmetics,118,26.66,26.66,20291,0,0,0.1,0,14
2024-02-21,STORE001,SKU018,cosmetics,115,26.66,26.66,20176,0,0,0.1,0,14
2024-02-22,STORE001,SKU018,cosmetics,103,26.66,26.66,20073,0,0,0.1,0,14
2024-02-23,STORE001,SKU018,cosmetics,95,26.66,26.66,19978,0,0,0.1,0,14
2024-02-24,STORE001,SKU018,cosmetics,142,26.66,26.66,19836,0,0,0.1,1,14
2024-02-25,STORE001,SKU018,cosmetics,126,26.66,26.66,19710,0,0,0.1,1,14
2024-02-26,STORE001,SKU018,cosmetics,85,26.66,26.66,19625,0,0,0.1,0,14
2024-02-27,STORE001,SKU018,cosmetics,118,26.66,26.66,19507,0,0,0.1,0,14
2024-02-28,STORE001,SKU018,cosmetics,78,26.66,26.66,19429,0,0,0.1,0,14
2024-02-29,STORE001,SKU018,cosmetics,88,26.66,26.66,19341,0,0,0.1,0,14
2024-03-01,STORE001,SKU018,cosmetics,97,26.66,26.66,19244,0,0,0.1,0,14
2024-03-02,STORE001,SKU018,cosmetics,133,26.66,26.66,19111,0,0,0.1,1,14
2024-03-03,STORE001,SKU018,cosmetics,147,26.66,26.66,18964,0,0,0.1,1,14
2024-03-04,STORE001,SKU018,cosmetics,116,26.66,26.66,18848,0,0,0.1,0,14
2024-03-05,STORE001,SKU018,cosmetics,118,26.66,26.66,18730,0,0,0.1,0,14
2024-03-06,STORE001,SKU018,cosmetics,100,26.66,26.66,18630,0,0,0.1,0,14
2024-03-07,STORE001,SKU018,cosmetics,96,26.66,26.66,18534,0,0,0.1,0,14
2024-03-08,STORE001,SKU018,cosmetics,129,26.66,26.66,18405,0,0,0.1,0,14
2024-03-09,STORE001,SKU018,cosmetics,154,26.66,26.66,18251,0,0,0.1,1,14
2024-03-10,STORE001,SKU018,cosmetics,169,26.66,26.66,18082,0,0,0.1,1,14
2024-03-11,STORE001,SKU018,cosmetics,96,26.66,26.66,17986,0,0,0.1,0,14
2024-03-12,STORE001,SKU018,cosmetics,103,26.66,26.66,17883,0,0,0.1,0,14
2024-03-13,STORE001,SKU018,cosmetics,115,26.66,26.66,17768,0,0,0.1,0,14
2024-03-14,STORE001,SKU018,cosmetics,78,26.66,26.66,17690,0,0,0.1,0,14
2024-03-15,STORE001,SKU018,cosmetics,99,26.66,26.66,17591,0,0,0.1,0,14
2024-03-16,STORE001,SKU018,cosmetics,323,19.96,26.66,17268,1,0,0.8,1,14
2024-03-17,STORE001,SKU018,cosmetics,260,16.51,26.66,17008,1,0,0.8,1,14
2024-03-18,STORE001,SKU018,cosmetics,204,18.81,26.66,16804,1,0,0.8,0,14
2024-03-19,STORE001,SKU018,cosmetics,233,21.25,26.66,16571,1,0,0.8,0,14
2024-03-20,STORE001,SKU018,cosmetics,234,19.79,26.66,16337,1,0,0.8,0,14
2024-03-21,STORE001,SKU018,cosmetics,188,19.11,26.66,16149,1,0,0.8,0,14
2024-03-22,STORE001,SKU018,cosmetics,195,19.38,26.66,15954,1,0,0.8,0,14
2024-03-23,STORE001,SKU018,cosmetics,178,26.66,26.66,15776,0,0,0.1,1,14
2024-03-24,STORE001,SKU018,cosmetics,131,26.66,26.66,15645,0,0,0.1,1,14
2024-03-25,STORE001,SKU018,cosmetics,100,26.66,26.66,15545,0,0,0.1,0,14
2024-03-26,STORE001,SKU018,cosmetics,100,26.66,26.66,15445,0,0,0.1,0,14
2024-03-27,STORE001,SKU018,cosmetics,96,26.66,26.66,15349,0,0,0.1,0,14
2024-03-28,STORE001,SKU018,cosmetics,112,26.66,26.66,15237,0,0,0.1,0,14
2024-03-29,STORE001,SKU018,cosmetics,114,26.66,26.66,15123,0,0,0.1,0,14
2024-03-30,STORE001,SKU018,cosmetics,153,26.66,26.66,14970,0,0,0.1,1,14
2024-03-31,STORE001,SKU018,cosmetics,145,26.66,26.66,14825,0,0,0.1,1,14
2024-04-01,STORE001,SKU018,cosmetics,155,26.34,26.66,14670,0,1,0.4,0,14
2024-04-02,STORE001,SKU018,cosmetics,77,26.66,26.66,14593,0,0,0.1,0,14
2024-04-03,STORE001,SKU018,cosmetics,95,26.66,26.66,14498,0,0,0.1,0,14
2024-04-04,STORE001,SKU018,cosmetics,112,26.66,26.66,14386,0,0,0.1,0,14
2024-04-05,STORE001,SKU018,cosmetics,91,26.66,26.66,14295,0,0,0.1,0,14
2024-04-06,STORE001,SKU018,cosmetics,169,26.66,26.66,14126,0,0,0.1,1,14
2024-04-07,STORE001,SKU018,cosmetics,155,26.66,26.66,13971,0,0,0.1,1,14
2024-04-08,STORE001,SKU018,cosmetics,113,26.66,26.66,13858,0,0,0.1,0,14
2024-04-09,STORE001,SKU018,cosmetics,98,26.66,26.66,13760,0,0,0.1,0,14
2024-04-10,STORE001,SKU018,cosmetics,99,26.66,26.66,13661,0,0,0.1,0,14
2024-04-11,STORE001,SKU018,cosmetics,113,26.66,26.66,13548,0,0,0.1,0,14
2024-04-12,STORE001,SKU018,cosmetics,87,26.66,26.66,13461,0,0,0.1,0,14
2024-04-13,STORE001,SKU018,cosmetics,136,26.66,26.66,13325,0,0,0.1,1,14
2024-04-14,STORE001,SKU018,cosmetics,147,26.66,26.66,13178,0,0,0.1,1,14
2024-04-15,STORE001,SKU018,cosmetics,113,26.66,26.66,13065,0,0,0.1,0,14
2024-04-16,STORE001,SKU018,cosmetics,78,26.66,26.66,12987,0,0,0.1,0,14
2024-04-17,STORE001,SKU018,cosmetics,106,26.66,26.66,12881,0,0,0.1,0,14
2024-04-18,STORE001,SKU018,cosmetics,110,26.66,26.66,12771,0,0,0.1,0,14
2024-04-19,STORE001,SKU018,cosmetics,86,26.66,26.66,12685,0,0,0.1,0,14
2024-04-20,STORE001,SKU018,cosmetics,146,26.66,26.66,12539,0,0,0.1,1,14
2024-04-21,STORE001,SKU018,cosmetics,159,26.66,26.66,12380,0,0,0.1,1,14
2024-04-22,STORE001,SKU018,cosmetics,118,26.66,26.66,12262,0,0,0.1,0,14
2024-04-23,STORE001,SKU018,cosmetics,97,26.66,26.66,12165,0,0,0.1,0,14
2024-04-24,STORE001,SKU018,cosmetics,82,26.66,26.66,12083,0,0,0.1,0,14
2024-04-25,STORE001,SKU018,cosmetics,95,26.66,26.66,11988,0,0,0.1,0,14
2024-04-26,STORE001,SKU018,cosmetics,104,26.66,26.66,11884,0,0,0.1,0,14
2024-04-27,STORE001,SKU018,cosmetics,162,26.66,26.66,11722,0,0,0.1,1,14
2024-04-28,STORE001,SKU018,cosmetics,138,26.66,26.66,11584,0,0,0.1,1,14
2024-04-29,STORE001,SKU018,cosmetics,114,26.66,26.66,11470,0,0,0.1,0,14
2024-04-30,STORE001,SKU018,cosmetics,105,26.66,26.66,11365,0,0,0.1,0,14
2024-05-01,STORE001,SKU018,cosmetics,92,26.66,26.66,11273,0,0,0.1,0,14
2024-05-02,STORE001,SKU018,cosmetics,97,26.66,26.66,11176,0,0,0.1,0,14
2024-05-03,STORE001,SKU018,cosmetics,91,26.66,26.66,11085,0,0,0.1,0,14
2024-05-04,STORE001,SKU018,cosmetics,155,26.66,26.66,10930,0,0,0.1,1,14
2024-05-05,STORE001,SKU018,cosmetics,136,26.66,26.66,10794,0,0,0.1,1,14
2024-05-06,STORE001,SKU018,cosmetics,106,26.66,26.66,10688,0,0,0.1,0,14
2024-05-07,STORE001,SKU018,cosmetics,96,26.66,26.66,10592,0,0,0.1,0,14
2024-05-08,STORE001,SKU018,cosmetics,115,26.66,26.66,10477,0,0,0.1,0,14
2024-05-09,STORE001,SKU018,cosmetics,95,26.66,26.66,10382,0,0,0.1,0,14
2024-05-10,STORE001,SKU018,cosmetics,94,26.66,26.66,10288,0,0,0.1,0,14
2024-05-11,STORE001,SKU018,cosmetics,165,26.66,26.66,10123,0,0,0.1,1,14
2024-05-12,STORE001,SKU018,cosmetics,149,26.66,26.66,9974,0,0,0.1,1,14
2024-05-13,STORE001,SKU018,cosmetics,98,26.66,26.66,9876,0,0,0.1,0,14
2024-05-14,STORE001,SKU018,cosmetics,66,26.66,26.66,9810,0,0,0.1,0,14
2024-05-15,STORE001,SKU018,cosmetics,96,26.66,26.66,9714,0,0,0.1,0,14
2024-05-16,STORE001,SKU018,cosmetics,73,26.66,26.66,9641,0,0,0.1,0,14
2024-05-17,STORE001,SKU018,cosmetics,80,26.66,26.66,9561,0,0,0.1,0,14
2024-05-18,STORE001,SKU018,cosmetics,121,26.66,26.66,9440,0,0,0.1,1,14
2024-05-19,STORE001,SKU018,cosmetics,118,26.66,26.66,9322,0,0,0.1,1,14
2024-05-20,STORE001,SKU018,cosmetics,102,26.66,26.66,9220,0,0,0.1,0,14
2024-05-21,STORE001,SKU018,cosmetics,96,26.66,26.66,9124,0,0,0.1,0,14
2024-05-22,STORE001,SKU018,cosmetics,70,26.66,26.66,9054,0,0,0.1,0,14
2024-05-23,STORE001,SKU018,cosmetics,94,26.66,26.66,8960,0,0,0.1,0,14
2024-05-24,STORE001,SKU018,cosmetics,96,26.66,26.66,8864,0,0,0.1,0,14
2024-05-25,STORE001,SKU018,cosmetics,145,26.66,26.66,8719,0,0,0.1,1,14
2024-05-26,STORE001,SKU018,cosmetics,138,26.66,26.66,8581,0,0,0.1,1,14
2024-05-27,STORE001,SKU018,cosmetics,72,26.66,26.66,8509,0,0,0.1,0,14
2024-05-28,STORE001,SKU018,cosmetics,88,26.66,26.66,8421,0,0,0.1,0,14
2024-05-29,STORE001,SKU018,cosmetics,109,26.66,26.66,8312,0,0,0.1,0,14
2024-05-30,STORE001,SKU018,cosmetics,107,26.66,26.66,8205,0,0,0.1,0,14
2024-05-31,STORE001,SKU018,cosmetics,100,26.66,26.66,8105,0,0,0.1,0,14
2024-06-01,STORE001,SKU018,cosmetics,162,26.66,26.66,7943,0,0,0.1,1,14
2024-06-02,STORE001,SKU018,cosmetics,123,26.66,26.66,7820,0,0,0.1,1,14
2024-06-03,STORE001,SKU018,cosmetics,112,26.66,26.66,7708,0,0,0.1,0,14
2024-06-04,STORE001,SKU018,cosmetics,87,26.66,26.66,7621,0,0,0.1,0,14
2024-06-05,STORE001,SKU018,cosmetics,76,26.66,26.66,7545,0,0,0.1,0,14
2024-06-06,STORE001,SKU018,cosmetics,84,26.66,26.66,7461,0,0,0.1,0,14
2024-06-07,STORE001,SKU018,cosmetics,124,26.66,26.66,7337,0,0,0.1,0,14
2024-06-08,STORE001,SKU018,cosmetics,97,26.66,26.66,7240,0,0,0.1,1,14
2024-06-09,STORE001,SKU018,cosmetics,132,26.66,26.66,7108,0,0,0.1,1,14
2024-06-10,STORE001,SKU018,cosmetics,68,26.66,26.66,7040,0,0,0.1,0,14
2024-06-11,STORE001,SKU018,cosmetics,87,26.66,26.66,6953,0,0,0.1,0,14
2024-06-12,STORE001,SKU018,cosmetics,70,26.66,26.66,6883,0,0,0.1,0,14
2024-06-13,STORE001,SKU018,cosmetics,83,26.66,26.66,6800,0,0,0.1,0,14
2024-06-14,STORE001,SKU018,cosmetics,60,26.66,26.66,6740,0,0,0.1,0,14
2024-06-15,STORE001,SKU018,cosmetics,96,26.66,26.66,6644,0,0,0.1,1,14
2024-06-16,STORE001,SKU018,cosmetics,122,26.66,26.66,6522,0,0,0.1,1,14
2024-06-17,STORE001,SKU018,cosmetics,80,26.66,26.66,6442,0,0,0.1,0,14
2024-06-18,STORE001,SKU018,cosmetics,84,26.66,26.66,6358,0,0,0.1,0,14
2024-06-19,STORE001,SKU018,cosmetics,81,26.66,26.66,6277,0,0,0.1,0,14
2024-06-20,STORE001,SKU018,cosmetics,90,26.66,26.66,6187,0,0,0.1,0,14
2024-06-21,STORE001,SKU018,cosmetics,95,26.66,26.66,6092,0,0,0.1,0,14
2024-06-22,STORE001,SKU018,cosmetics,117,26.66,26.66,5975,0,0,0.1,1,14
2024-06-23,STORE001,SKU018,cosmetics,95,26.66,26.66,5880,0,0,0.1,1,14
2024-06-24,STORE001,SKU018,cosmetics,55,26.66,26.66,5825,0,0,0.1,0,14
2024-06-25,STORE001,SKU018,cosmetics,81,26.66,26.66,5744,0,0,0.1,0,14
2024-06-26,STORE001,SKU018,cosmetics,84,26.66,26.66,5660,0,0,0.1,0,14
2024-06-27,STORE001,SKU018,cosmetics,69,26.66,26.66,5591,0,0,0.1,0,14
2024-06-28,STORE001,SKU018,cosmetics,70,26.66,26.66,5521,0,0,0.1,0,14
2024-06-29,STORE001,SKU018,cosmetics,94,26.66,26.66,5427,0,0,0.1,1,14
2024-06-30,STORE001,SKU018,cosmetics,106,26.66,26.66,5321,0,0,0.1,1,14
2024-07-01,STORE001,SKU018,cosmetics,72,26.66,26.66,5249,0,0,0.1,0,14
2024-07-02,STORE001,SKU018,cosmetics,64,26.66,26.66,5185,0,0,0.1,0,14
2024-07-03,STORE001,SKU018,cosmetics,57,26.66,26.66,5128,0,0,0.1,0,14
2024-07-04,STORE001,SKU018,cosmetics,85,26.66,26.66,5043,0,0,0.1,0,14
2024-07-05,STORE001,SKU018,cosmetics,67,26.66,26.66,4976,0,0,0.1,0,14
2024-07-06,STORE001,SKU018,cosmetics,106,26.66,26.66,4870,0,0,0.1,1,14
2024-07-07,STORE001,SKU018,cosmetics,109,26.66,26.66,4761,0,0,0.1,1,14
2024-07-08,STORE001,SKU018,cosmetics,103,26.66,26.66,4658,0,0,0.1,0,14
2024-07-09,STORE001,SKU018,cosmetics,48,26.66,26.66,4610,0,0,0.1,0,14
2024-07-10,STORE001,SKU018,cosmetics,69,26.66,26.66,4541,0,0,0.1,0,14
2024-07-11,STORE001,SKU018,cosmetics,76,26.66,26.66,4465,0,0,0.1,0,14
2024-07-12,STORE001,SKU018,cosmetics,63,26.66,26.66,4402,0,0,0.1,0,14
2024-07-13,STORE001,SKU018,cosmetics,121,26.66,26.66,4281,0,0,0.1,1,14
2024-07-14,STORE001,SKU018,cosmetics,123,26.66,26.66,4158,0,0,0.1,1,14
2024-07-15,STORE001,SKU018,cosmetics,79,26.66,26.66,4079,0,0,0.1,0,14
2024-07-16,STORE001,SKU018,cosmetics,58,26.66,26.66,4021,0,0,0.1,0,14
2024-07-17,STORE001,SKU018,cosmetics,70,26.66,26.66,3951,0,0,0.1,0,14
2024-07-18,STORE001,SKU018,cosmetics,61,26.66,26.66,3890,0,0,0.1,0,14
2024-07-19,STORE001,SKU018,cosmetics,82,26.66,26.66,3808,0,0,0.1,0,14
2024-07-20,STORE001,SKU018,cosmetics,97,26.66,26.66,3711,0,0,0.1,1,14
2024-07-21,STORE001,SKU018,cosmetics,81,26.66,26.66,3630,0,0,0.1,1,14
2024-07-22,STORE001,SKU018,cosmetics,67,26.66,26.66,3563,0,0,0.1,0,14
2024-07-23,STORE001,SKU018,cosmetics,43,26.66,26.66,3520,0,0,0.1,0,14
2024-07-24,STORE001,SKU018,cosmetics,52,26.66,26.66,3468,0,0,0.1,0,14
2024-07-25,STORE001,SKU018,cosmetics,69,26.66,26.66,3399,0,0,0.1,0,14
2024-07-26,STORE001,SKU018,cosmetics,52,26.66,26.66,3347,0,0,0.1,0,14
2024-07-27,STORE001,SKU018,cosmetics,106,26.66,26.66,3241,0,0,0.1,1,14
2024-07-28,STORE001,SKU018,cosmetics,81,26.66,26.66,3160,0,0,0.1,1,14
2024-07-29,STORE001,SKU018,cosmetics,65,26.66,26.66,3095,0,0,0.1,0,14
2024-07-30,STORE001,SKU018,cosmetics,68,26.66,26.66,3027,0,0,0.1,0,14
2024-07-31,STORE001,SKU018,cosmetics,77,26.66,26.66,2950,0,0,0.1,0,14
2024-08-01,STORE001,SKU018,cosmetics,65,26.66,26.66,2885,0,0,0.1,0,14
2024-08-02,STORE001,SKU018,cosmetics,80,26.66,26.66,2805,0,0,0.1,0,14
2024-08-03,STORE001,SKU018,cosmetics,91,26.66,26.66,2714,0,0,0.1,1,14
2024-08-04,STORE001,SKU018,cosmetics,72,26.66,26.66,2642,0,0,0.1,1,14
2024-08-05,STORE001,SKU018,cosmetics,75,26.66,26.66,2567,0,0,0.1,0,14
2024-08-06,STORE001,SKU018,cosmetics,63,26.66,26.66,2504,0,0,0.1,0,14
2024-08-07,STORE001,SKU018,cosmetics,54,26.66,26.66,2450,0,0,0.1,0,14
2024-08-08,STORE001,SKU018,cosmetics,62,26.66,26.66,2388,0,0,0.1,0,14
2024-08-09,STORE001,SKU018,cosmetics,72,26.66,26.66,2316,0,0,0.1,0,14
2024-08-10,STORE001,SKU018,cosmetics,102,26.66,26.66,2214,0,0,0.1,1,14
2024-08-11,STORE001,SKU018,cosmetics,98,26.66,26.66,2116,0,0,0.1,1,14
2024-08-12,STORE001,SKU018,cosmetics,45,26.66,26.66,2071,0,0,0.1,0,14
2024-08-13,STORE001,SKU018,cosmetics,55,26.66,26.66,2016,0,0,0.1,0,14
2024-08-14,STORE001,SKU018,cosmetics,149,20.97,26.66,1867,1,0,0.8,0,14
2024-08-15,STORE001,SKU018,cosmetics,132,19.04,26.66,1735,1,0,0.8,0,14
2024-08-16,STORE001,SKU018,cosmetics,112,18.21,26.66,1623,1,0,0.8,0,14
2024-08-17,STORE001,SKU018,cosmetics,146,20.38,26.66,1477,1,0,0.8,1,14
2024-08-18,STORE001,SKU018,cosmetics,190,18.06,26.66,1287,1,0,0.8,1,14
2024-08-19,STORE001,SKU018,cosmetics,92,20.49,26.66,1195,1,0,0.8,0,14
2024-08-20,STORE001,SKU018,cosmetics,107,19.78,26.66,1088,1,0,0.8,0,14
2024-08-21,STORE001,SKU018,cosmetics,46,26.66,26.66,1042,0,0,0.1,0,14
2024-08-22,STORE001,SKU018,cosmetics,60,26.66,26.66,982,0,0,0.1,0,14
2024-08-23,STORE001,SKU018,cosmetics,49,26.66,26.66,933,0,0,0.1,0,14
2024-08-24,STORE001,SKU018,cosmetics,73,26.66,26.66,860,0,0,0.1,1,14
2024-08-25,STORE001,SKU018,cosmetics,99,26.66,26.66,761,0,0,0.1,1,14
2024-08-26,STORE001,SKU018,cosmetics,34,26.66,26.66,727,0,0,0.1,0,14
2024-08-27,STORE001,SKU018,cosmetics,38,26.66,26.66,689,0,0,0.1,0,14
2024-08-28,STORE001,SKU018,cosmetics,53,26.66,26.66,636,0,0,0.1,0,14
2024-08-29,STORE001,SKU018,cosmetics,54,26.66,26.66,582,0,0,0.1,0,14
2024-08-30,STORE001,SKU018,cosmetics,76,26.66,26.66,506,0,0,0.1,0,14
2024-08-31,STORE001,SKU018,cosmetics,56,26.66,26.66,450,0,0,0.1,1,14
2024-09-01,STORE001,SKU018,cosmetics,69,26.66,26.66,381,0,0,0.1,1,14
2024-09-02,STORE001,SKU018,cosmetics,71,26.66,26.66,310,0,0,0.1,0,14
2024-09-03,STORE001,SKU018,cosmetics,37,26.66,26.66,273,0,0,0.1,0,14
2024-09-04,STORE001,SKU018,cosmetics,58,26.66,26.66,215,0,0,0.1,0,14
2024-09-05,STORE001,SKU018,cosmetics,55,26.66,26.66,160,0,0,0.1,0,14
2024-09-06,STORE001,SKU018,cosmetics,50,26.66,26.66,110,0,0,0.1,0,14
2024-09-07,STORE001,SKU018,cosmetics,80,26.66,26.66,30,0,0,0.1,1,14
2024-09-08,STORE001,SKU018,cosmetics,30,26.66,26.66,0,0,0,0.1,1,14
2024-09-09,STORE001,SKU018,cosmetics,0,26.66,26.66,0,0,0,0.1,0,14
2024-09-10,STORE001,SKU018,cosmetics,0,26.66,26.66,0,0,0,0.1,0,14
2024-09-11,STORE001,SKU018,cosmetics,0,26.66,26.66,0,0,0,0.1,0,14
2024-09-12,STORE001,SKU018,cosmetics,0,26.66,26.66,0,0,0,0.1,0,14
2024-09-13,STORE001,SKU018,cosmetics,66,26.66,26.66,3767,0,0,0.1,0,14
2024-09-14,STORE001,SKU018,cosmetics,74,26.66,26.66,7526,0,0,0.1,1,14
2024-09-15,STORE001,SKU018,cosmetics,62,26.66,26.66,11297,0,0,0.1,1,14
2024-09-16,STORE001,SKU018,cosmetics,29,26.66,26.66,15101,0,0,0.1,0,14
2024-09-17,STORE001,SKU018,cosmetics,73,26.66,26.66,18861,0,0,0.1,0,14
2024-09-18,STORE001,SKU018,cosmetics,42,26.66,26.66,22652,0,0,0.1,0,14
2024-09-19,STORE001,SKU018,cosmetics,46,26.66,26.66,26439,0,0,0.1,0,14
2024-09-20,STORE001,SKU018,cosmetics,35,26.66,26.66,30237,0,0,0.1,0,14
2024-09-21,STORE001,SKU018,cosmetics,62,26.66,26.66,34007,0,0,0.1,1,14
2024-09-22,STORE001,SKU018,cosmetics,80,26.66,26.66,37760,0,0,0.1,1,14
2024-09-23,STORE001,SKU018,cosmetics,42,26.66,26.66,41551,0,0,0.1,0,14
2024-09-24,STORE001,SKU018,cosmetics,52,26.66,26.66,45332,0,0,0.1,0,14
2024-09-25,STORE001,SKU018,cosmetics,35,26.66,26.66,49130,0,0,0.1,0,14
2024-09-26,STORE001,SKU018,cosmetics,46,26.66,26.66,52917,0,0,0.1,0,14
2024-09-27,STORE001,SKU018,cosmetics,65,26.66,26.66,52852,0,0,0.1,0,14
2024-09-28,STORE001,SKU018,cosmetics,82,26.66,26.66,52770,0,0,0.1,1,14
2024-09-29,STORE001,SKU018,cosmetics,69,26.66,26.66,52701,0,0,0.1,1,14
2024-09-30,STORE001,SKU018,cosmetics,72,26.66,26.66,52629,0,0,0.1,0,14
2024-10-01,STORE001,SKU018,cosmetics,38,26.66,26.66,52591,0,0,0.1,0,14
2024-10-02,STORE001,SKU018,cosmetics,51,26.66,26.66,52540,0,0,0.1,0,14
2024-10-03,STORE001,SKU018,cosmetics,49,26.66,26.66,52491,0,0,0.1,0,14
2024-10-04,STORE001,SKU018,cosmetics,60,26.66,26.66,52431,0,0,0.1,0,14
2024-10-05,STORE001,SKU018,cosmetics,62,26.66,26.66,52369,0,0,0.1,1,14
2024-10-06,STORE001,SKU018,cosmetics,86,26.66,26.66,52283,0,0,0.1,1,14
2024-10-07,STORE001,SKU018,cosmetics,52,26.66,26.66,52231,0,0,0.1,0,14
2024-10-08,STORE001,SKU018,cosmetics,52,26.66,26.66,52179,0,0,0.1,0,14
2024-10-09,STORE001,SKU018,cosmetics,21,26.66,26.66,52158,0,0,0.1,0,14
2024-10-10,STORE001,SKU018,cosmetics,29,26.66,26.66,52129,0,0,0.1,0,14
